iso3_country,sector,subsector,asset_type,asset_id,asset_name,2021,2022,2023,2024
CHN,manufacturing,iron-and-steel,BF/BOF,1567299,Hebei Tianzhu Iron and Steel Group Co Ltd,7827.806537014102,8367.420170223933,8636.26555161137,8636.26555161137
JPN,manufacturing,iron-and-steel,BF/BOF,1566917,JFE West Japan Works (Fukuyama) steel plant,6768.342929449382,8728.839311556796,8587.99997029614,8749.254743897614
IND,manufacturing,iron-and-steel,BF/BOF,1566848,SAIL IISCO steel plant,8852.223226865446,8566.726144809856,8551.847956624606,8050.021266463719
IND,manufacturing,iron-and-steel,BF/BOF,1567206,NMDC Nagarnar steel plant,8936.660921740773,8355.429460767316,8523.133504708667,8703.861343145349
CHN,manufacturing,iron-and-steel,BF/BOF,1566522,Hebei Puyang Iron and Steel Co Ltd,6872.242895064056,4706.592227493612,8436.65364837204,8469.346757813613
HKG,transportation,international-shipping,,2791282,Hong Kong,8679.4540822044,8936.099287059,8414.8850408258,8353.696719667
TWN,manufacturing,iron-and-steel,BF/BOF,1567087,China Steel Corporation Xiaogang plant,7405.32717198097,7551.780701245793,8395.659827104046,8391.00468435331
CHN,manufacturing,iron-and-steel,BF/BOF,1566711,Fujian Dadonghai Industrial Group Co Ltd plant,5424.614888558305,7972.66189740192,8261.196235641157,7570.940243814515
CHN,manufacturing,iron-and-steel,BF/BOF,1566671,Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd,6911.636157255941,6615.528406095927,8228.761601281252,8775.485742240999
IND,fossil-fuel-operations,oil-and-gas-refining,Deep Conversion,712429,IOCL Paradip Refinery,7882.310841380059,7988.858111324537,8186.298347817919,8186.298347817919
IND,fossil-fuel-operations,oil-and-gas-refining,Deep Conversion,3143919,Mangalore Refinery,7882.310841380059,7988.858111324537,8186.298347817919,8186.298347817919
BRA,manufacturing,iron-and-steel,"EAF,BF/BOF",32440381,CSN Volta Redonda steel plant,6654.288207999648,7143.455466226269,8061.8203186635865,7428.195431960899
OMN,transportation,international-shipping,,2800464,Port Fujairah,8744.9118861582,9073.498942054699,8037.508740976,8651.8830549672
CHN,manufacturing,iron-and-steel,BF/BOF,1567325,Hebei Wenfeng Iron and Steel Co Ltd,8073.2581303633415,8010.381904642613,8010.381904642613,8010.381904642613
CHN,manufacturing,iron-and-steel,"BOF,BF/BOF",1567262,Shanxi Zhongyang Iron and Steel Co Ltd,8480.550025488243,8944.70648253947,7994.881035210944,7539.576297940141
CHN,manufacturing,iron-and-steel,BF/BOF,1566509,Shougang Shuicheng Iron and Steel (Group) Co Ltd,8131.764258422112,8381.64289127343,7989.2892989885795,8807.674530184891
MYS,transportation,international-shipping,,2796303,Port Klang,6344.7133659617,7330.765359805199,7983.9407046801,8678.2491651204
IND,manufacturing,iron-and-steel,"BF/BOF,EAF",32440770,Tata Steel BSL Dhenkanal plant,9112.551323624288,10207.598485431925,7955.1197435351005,8210.591560501256
CHN,manufacturing,iron-and-steel,BF/BOF,1566759,Yangzhou Hengrun Ocean Heavy Industry Co Ltd,6710.12832332308,8052.323802554972,7805.103567971297,8234.470257750987
IDN,manufacturing,cement,integrated dry,32438498,Indocement Tunggal Prakarsa Tbk PT Jawa Barat 1,10005.88030077967,9513.608153711892,7774.0265724966775,8529.441647795988
CHN,manufacturing,cement,integrated dry,1896332,Shandong Sheng 11,6241.692505174241,7633.121780803271,7625.311986893674,7624.753497611544
CHN,manufacturing,iron-and-steel,BF/BOF,1566591,Jiangsu Xugang Iron and Steel Group Co Ltd,6908.401295317596,7461.064125946987,7622.591025638007,7741.300457952822
CHN,manufacturing,iron-and-steel,BF/BOF,1566608,Jilin Xinda Iron and Steel Co Ltd,7908.772092615582,7312.966195889025,7621.100373592967,7045.2323140553935
CHN,manufacturing,iron-and-steel,BF/BOF,1566517,Tangshan Donghua Iron & Steel Enterprise Group Co Ltd,7747.650800997404,7447.303703976582,7563.902756585963,7860.037083322285
CHN,manufacturing,iron-and-steel,BF/BOF,1566575,Lengshuijiang Steel Co Ltd,7151.176635628791,7619.8659292771135,7560.887865514098,7300.883332337113
CHN,manufacturing,iron-and-steel,BF/BOF,1566629,Weifang Special Steel Group Co Ltd,7152.239577032617,7333.556871422762,7499.684376918573,7405.203295718181
IND,fossil-fuel-operations,oil-and-gas-refining,Deep Conversion,3143920,IOCL Gujarat Koyali Refinery,7201.446781635316,7298.79063228489,7479.176231995168,7479.176231995168
CHN,manufacturing,iron-and-steel,BF/BOF,1567286,Shandong Laigang Yongfeng Steel Co Ltd,6651.470086776539,7356.170515979769,7476.075766657424,7476.075766657424
CHN,manufacturing,iron-and-steel,"BF/BOF,BOF",32440460,Chengde Jianlong Special Steel Co Ltd,6705.136741688328,8680.551636799497,7433.715378589047,8086.1593038933715
VNM,manufacturing,iron-and-steel,BF/BOF,1567170,Formosa Ha Tinh Steel plant,6339.819909763132,8800.66943257075,7397.076295181014,8415.880859217777
CHN,manufacturing,iron-and-steel,BF/BOF,1566607,Tonghua Iron and Steel Co Ltd,8954.237395011096,8359.907669387017,7391.368253004242,9076.939375068669
CHN,manufacturing,iron-and-steel,BF/BOF,1566655,Pangang Group Xichang Steel and Vanadium Co Ltd,8605.332729618389,7983.191789674155,7388.2715464559915,9311.918774063713
CHN,manufacturing,iron-and-steel,BF/BOF,1566640,Shanxi Xintai Iron and Steel Co Ltd,6900.7882744966755,6611.684236208153,7372.5186827645575,7843.784790166406
CHN,manufacturing,iron-and-steel,BF/BOF,1566689,Hubei Jinshenglan Metallurgical Technology Co Ltd,7722.425944253235,8149.968556748217,7357.2898507745695,5895.861578254564
CHN,manufacturing,iron-and-steel,BF/BOF,1567317,WISCO Group Kunming Steel Co Ltd Anning Branch,6329.089454785024,7221.411894223705,7221.411894223705,7221.411894223705
CHN,manufacturing,iron-and-steel,BF/BOF,1566763,Ningxia Jianlong Special Steel Co Ltd,7941.272204727575,7414.530385328966,7182.371850053489,7760.733560325829
CHN,manufacturing,cement,integrated dry,1896368,Hebei Sheng 8,6337.17960690121,6950.0426158002265,7168.960296199564,6611.549390669699
CHN,manufacturing,iron-and-steel,BF/BOF,1566529,Delong Steel Co Ltd,6317.444497129208,7190.114343218702,7164.357960459205,6694.779336677328
CHN,manufacturing,iron-and-steel,BF/BOF,1566670,WISCO Group Kunming Steel Co Ltd New District Branch,7747.748482967189,7019.047868362223,7148.60439527445,6691.717446116473
CHN,manufacturing,iron-and-steel,BF/BOF,1566713,Lianyungang Yaxin Iron and Steel Co Ltd,6625.434831223819,6550.5493764010025,7141.660338014245,7498.885409000102
CHN,manufacturing,iron-and-steel,"BF/BOF,BOF",32440635,Baosteel Desheng Stainless Steel Co Ltd,,4862.88505763065,7138.548023703404,8193.042655771693
USA,transportation,international-shipping,,2802540,"Port of Long Beach,CA",8010.533610667401,8630.0848891426,7082.3627052051,7075.573000918801
CHN,manufacturing,iron-and-steel,BF/BOF,1566552,Angang Group Xinyang Iron and Steel Co Ltd,8170.900096798297,9079.701033442763,7040.36727702515,7759.647494336956
BRA,manufacturing,iron-and-steel,BF/BOF,1566455,Usiminas Ipatinga steel plant,5083.273401818156,6470.9146777194255,6905.9825964414,7380.179905793815
CHN,manufacturing,iron-and-steel,BF/BOF,1566497,Jiugang Group Yuzhong Iron & Steel Co Ltd,8072.901077952068,8946.199141061652,6896.391458920756,8193.16978526981
CHN,manufacturing,iron-and-steel,BF/BOF,1567324,Wu'an Mingfang Iron and Steel Co Ltd,6919.935540311433,6866.0416325508095,6866.0416325508095,6866.0416325508095
