iso3_country,sector,subsector,asset_type,asset_id,asset_name,2021,2022,2023,2024
UZB,fossil-fuel-operations,oil-and-gas-transport,Conventional onshore,3588530,Uzbekistan_Amu-Darya_Conventional onshore,76900.30315615528,62381.67435532288,57183.936708597714,57183.936708597714
CHN,manufacturing,iron-and-steel,BF/BOF,1566611,Angang Steel Co Ltd Bayuquan branch,58013.732799533216,63178.69467359839,56680.12859418573,58698.113004395025
ZAF,power,electricity-generation,coal,25450907,Matimba power station,62050.0,59820.0,56640.0,56790.0
CHN,manufacturing,iron-and-steel,BF/BOF,1566539,Hebei Xinda Iron and Steel Group Co Ltd,67486.43039491448,66115.12418465858,56272.92440152919,38185.17818588109
CHN,manufacturing,iron-and-steel,BF/BOF,1567303,Handan Iron and Steel Group Co Ltd,50656.92462643812,54181.005199016254,55921.842005385646,55921.84200538565
IDN,power,electricity-generation,coal,25455958,Sulawesi Mining power station,62030.0,58640.0,55850.0,56000.0
CHN,manufacturing,iron-and-steel,"EAF,BF/BOF",32440593,Baosteel Group Xinjiang Bayi Iron & Steel Co Ltd,60914.9675706146,60503.18654070197,55736.7496593573,56373.863825376946
TUR,manufacturing,iron-and-steel,BF/BOF,1567067,Erdemir Eregli steel plant,62247.11633361634,61755.372783196435,55465.52386311734,54693.26568428468
SRB,power,electricity-generation,coal,25450762,Nikola Tesla power station,56290.0,55590.0,55410.0,55590.0
CHN,manufacturing,iron-and-steel,BF/BOF,1566523,Wu'an Yuhua Iron and Steel Co Ltd,61504.923238707335,57014.389778669996,55363.36934891218,54271.974334043494
CHN,manufacturing,iron-and-steel,BF/BOF,1566702,Zenith Steel Group (Nantong) Co Ltd,29840.287913071606,39860.778616482436,54325.97124050849,55546.378913853856
CHN,manufacturing,iron-and-steel,BF/BOF,1566541,Tangshan Donghai Iron and Steel Group Co Ltd,45045.61906020721,52999.9628303973,53943.827759121574,52321.304672648606
IDN,power,electricity-generation,coal,25455952,Weda Bay power station,26500.0,56630.0,53890.0,54040.0
CHN,manufacturing,iron-and-steel,BF/BOF,1566657,Chengyu Vanadium & Titanium Technology Co Ltd,42939.18297276245,42790.16397199259,53712.43050828858,58931.764580023315
RUS,power,electricity-generation,coal,25452664,Primorsky power station,46140.0,49560.0,53550.0,53710.0
UZB,fossil-fuel-operations,oil-and-gas-production,Conventional onshore,3588816,Uzbekistan_Amu-Darya_Conventional onshore,70991.02436674794,57976.46111621696,53316.78086626318,53316.78086626318
BRA,manufacturing,iron-and-steel,BF/BOF,1566446,Gerdau Açominas Ouro Branco steel plant,52527.123650968955,60485.00018078867,53177.94849815379,49581.73592063087
AUS,power,electricity-generation,"coal, oil",447843,Eraring,52780.0,51070.0,53070.0,53210.0
IND,power,electricity-generation,coal,25451483,Ramagundam power station,44910.0,48220.0,51810.0,54840.0
